https://developer.concur.com/direct-connects/hotel/post-reservation-cancellation,direct-connects\hotel\post-reservation-cancellation.markdown,operation
https://developer.concur.com/direct-connects/hotel/post-reservation-query,direct-connects\hotel\post-reservation-query.markdown,operation
https://developer.concur.com/direct-connects/hotel/post-reservation-update,direct-connects\hotel\post-reservation-update.markdown,operation
https://developer.concur.com/reference/apis-product,reference\apis-product.markdown,conceptual
https://developer.concur.com/reference/http-codes,reference\http-codes.markdown,conceptual
https://developer.concur.com/reference/locale-codes,reference\locale-codes.markdown,conceptual
https://developer.concur.com/reference/custom-list-items,reference\custom-list-items.markdown,conceptual
https://developer.concur.com/reference/spend-category-codes,reference\spend-category-codes.markdown,conceptual
https://developer.concur.com/release-notes,release-notes\index.markdown,conceptual
https://developer.concur.com/go-market/app-certification,go-market\app-certification.markdown,conceptual
